date,SalesAmount,year,month,day,weekday,holiday1,holiday9,holiday5,holiday4,holiday2,holiday10,holiday3,holiday6,holiday7,holiday8,short_business_hour,day_temp,night_temp,day_weather,night_weather,event,web_traffic,training
2014-04-10,11316,2014,4,10,5,0,0,0,0,0,0,0,0,0,0,0,27,16,little_trouble,small_trouble,0,268,0
2014-04-11,14517,2014,4,11,6,0,0,0,0,0,0,0,0,0,0,0,21,15,small_trouble,med_trouble,0,273,1
2014-04-14,11453,2014,4,14,2,0,0,0,0,0,0,0,0,0,0,0,24,15,good,little_trouble,0,251,1
2014-03-18,10764,2014,3,18,3,0,0,0,0,0,0,0,0,0,0,0,23,13,little_trouble,small_trouble,0,245,1
2014-03-19,12343,2014,3,19,4,0,0,0,0,0,0,0,0,0,0,0,16,8,little_trouble,fair,0,247,1
2014-04-18,17738,2014,4,18,6,0,0,0,0,0,0,0,0,0,0,0,21,14,med_trouble,med_trouble,0,309,1
2014-04-22,11830,2014,4,22,3,0,0,0,0,0,0,0,0,0,0,0,20,13,good,good,0,253,1
2014-03-24,10407,2014,3,24,2,0,0,0,0,0,0,0,0,0,0,0,17,13,little_trouble,little_trouble,0,238,0
2014-03-08,34104,2014,3,8,7,0,0,0,0,0,0,0,0,0,0,0,12,3,fair,good,0,559,1
2014-02-23,23385,2014,2,23,1,0,0,0,0,0,0,0,0,0,0,0,16,8,fair,little_trouble,0,451,1
2014-02-21,18561,2014,2,21,6,0,0,0,0,0,0,0,0,0,0,0,14,4,good,good,0,295,1
2014-03-13,14886,2014,3,13,5,0,0,0,0,0,0,0,0,0,0,0,14,3,good,good,0,276,1
2014-02-19,17142,2014,2,19,4,0,0,0,0,0,0,0,0,0,0,0,10,-1,good,good,0,270,1
2014-02-24,14354,2014,2,24,2,0,0,0,0,0,0,0,0,0,0,0,11,8,small_trouble,little_trouble,0,238,1
2014-03-16,24652,2014,3,16,1,0,0,0,0,0,0,0,0,0,0,0,22,10,good,good,0,426,0
2014-02-20,17669,2014,2,20,5,0,0,0,0,0,0,0,0,0,0,0,12,1,good,good,0,290,1
2014-02-22,24196,2014,2,22,7,0,0,0,0,0,0,0,0,0,0,0,15,8,good,fair,0,412,1
2014-04-17,16635,2014,4,17,5,0,0,0,0,0,0,0,0,0,0,0,22,17,good,little_trouble,0,259,1
2014-03-22,22509,2014,3,22,7,0,0,0,0,0,0,0,0,0,0,0,18,9,good,good,0,377,1
2014-03-23,22223,2014,3,23,1,0,0,0,0,0,0,0,0,0,0,0,17,11,little_trouble,little_trouble,0,352,1
2014-02-27,15490,2014,2,27,5,0,0,0,0,0,0,0,0,0,0,0,12,9,little_trouble,small_trouble,0,249,1
2014-03-26,12547,2014,3,26,4,0,0,0,0,0,0,0,0,0,0,0,26,14,good,good,0,253,1
2014-03-27,12810,2014,3,27,5,0,0,0,0,0,0,0,0,0,0,0,28,17,good,little_trouble,0,252,1
2014-03-28,16238,2014,3,28,6,0,0,0,0,0,0,0,0,0,0,0,27,16,fair,little_trouble,0,350,1
2014-02-28,18998,2014,2,28,6,0,0,0,0,0,0,0,0,0,0,0,10,6,small_trouble,little_trouble,0,282,0
2014-03-10,14041,2014,3,10,2,0,0,0,0,0,0,0,0,0,0,0,18,7,good,good,0,253,1
2014-03-30,23202,2014,3,30,1,0,0,0,0,0,0,0,0,0,0,0,26,12,good,little_trouble,0,475,1
2014-03-31,11407,2014,3,31,2,0,0,0,0,0,0,0,0,0,0,0,21,10,fair,good,0,257,1
2014-03-11,12350,2014,3,11,3,0,0,0,0,0,0,0,0,0,0,0,18,9,little_trouble,little_trouble,0,240,0
2014-04-01,11819,2014,4,1,3,0,0,0,0,0,0,0,0,0,0,0,22,11,good,good,0,265,0
2014-02-18,17310,2014,2,18,3,0,0,0,0,0,0,0,0,0,0,0,2,-4,big_trouble,good,0,256,0
2014-03-01,25576,2014,3,1,7,0,0,0,0,0,0,0,0,0,0,0,7,3,little_trouble,fair,0,409,0
2014-03-12,11540,2014,3,12,4,0,0,0,0,0,0,0,0,0,0,0,14,6,little_trouble,good,0,252,1
2014-04-03,13268,2014,4,3,5,0,0,0,0,0,0,0,0,0,0,0,24,10,good,good,0,255,1
2014-04-04,18498,2014,4,4,6,0,0,0,0,0,0,0,0,0,0,0,22,11,good,good,0,316,1
2014-04-05,24001,2014,4,5,7,0,0,1,0,0,0,0,0,0,0,0,21,13,little_trouble,fair,0,400,1
2014-04-07,20942,2014,4,7,2,0,0,1,0,0,0,0,0,0,0,0,21,12,good,good,0,341,1
2014-03-03,11820,2014,3,3,2,0,0,0,0,0,0,0,0,0,0,0,12,5,little_trouble,little_trouble,0,242,1
2014-04-08,9864,2014,4,8,3,0,0,0,0,0,0,0,0,0,0,0,25,13,good,good,0,249,0
2014-04-09,12931,2014,4,9,4,0,0,0,0,0,0,0,0,0,0,0,28,15,good,fair,0,268,1
2014-04-12,20261,2014,4,12,7,0,0,0,0,0,0,0,0,0,0,0,16,12,little_trouble,good,0,356,1
2014-03-17,14356,2014,3,17,2,0,0,0,0,0,0,0,0,0,0,0,24,14,good,good,0,240,1
2014-04-13,23543,2014,4,13,1,0,0,0,0,0,0,0,0,0,0,0,21,15,good,good,0,398,0
2014-03-04,11902,2014,3,4,3,0,0,0,0,0,0,0,0,0,0,0,14,5,fair,good,0,250,1
2014-04-15,10828,2014,4,15,3,0,0,0,0,0,0,0,0,0,0,0,21,16,small_trouble,med_trouble,0,234,0
2014-03-05,12990,2014,3,5,4,0,0,0,0,0,0,0,0,0,0,0,15,6,good,little_trouble,0,253,1
2014-04-16,12003,2014,4,16,4,0,0,0,0,0,0,0,0,0,0,0,20,15,little_trouble,small_trouble,0,255,1
2014-03-20,14412,2014,3,20,5,0,0,0,0,0,0,0,0,0,0,0,14,4,fair,good,0,270,0
2014-03-21,17424,2014,3,21,6,0,0,0,0,0,0,0,0,0,0,0,16,4,good,good,0,277,0
2014-04-19,24934,2014,4,19,7,0,0,0,0,0,0,0,0,0,0,0,18,12,little_trouble,good,0,461,0
2014-04-20,23518,2014,4,20,1,0,0,0,0,0,0,0,0,0,0,0,20,15,good,little_trouble,0,523,1
2014-04-21,10694,2014,4,21,2,0,0,0,0,0,0,0,0,0,0,0,16,13,small_trouble,good,0,236,1
2014-03-06,14452,2014,3,6,5,0,0,0,0,0,0,0,0,0,0,0,9,3,little_trouble,little_trouble,0,250,1
2014-04-23,11489,2014,4,23,4,0,0,0,0,0,0,0,0,0,0,0,22,14,good,good,0,243,1
2014-02-26,14488,2014,2,26,4,0,0,0,0,0,0,0,0,0,0,0,14,9,good,good,0,270,1
2014-04-24,13558,2014,4,24,5,0,0,0,0,0,0,0,0,0,0,0,21,16,little_trouble,little_trouble,0,244,0
2014-03-07,14452,2014,3,7,6,0,0,0,0,0,0,0,0,0,0,0,11,5,fair,little_trouble,0,310,0
2014-04-25,17894,2014,4,25,6,0,0,0,0,0,0,0,0,0,0,0,19,15,small_trouble,fair,0,300,1
2014-02-05,19442,2014,2,5,4,1,0,0,0,0,0,0,0,0,0,0,3,0,little_trouble,little_trouble,0,310,1
2014-01-20,14262,2014,1,20,2,0,0,0,0,0,0,0,0,0,0,0,12,-4,good,good,0,270,1
2014-01-05,23802,2014,1,5,1,0,0,0,0,0,0,0,0,0,0,0,16,4,good,fair,0,390,0
2014-01-31,20342,2014,1,31,6,1,0,0,0,0,0,0,0,0,0,0,24,12,good,good,0,242,0
2014-01-18,19566,2014,1,18,7,0,0,0,0,0,0,0,0,0,0,0,12,-3,good,good,0,376,1
2014-01-08,13506,2014,1,8,4,0,0,0,0,0,0,0,0,0,0,0,9,-2,good,good,0,236,1
2014-01-27,21723,2014,1,27,2,0,0,0,0,0,0,0,0,0,0,0,15,4,good,good,0,312,1
2014-01-15,18276,2014,1,15,4,0,0,0,0,0,0,0,0,0,0,0,10,-2,good,good,0,283,1
2014-01-17,15746,2014,1,17,6,0,0,0,0,0,0,0,0,0,0,0,14,-2,good,good,0,286,1
2014-01-19,23132,2014,1,19,1,0,0,0,0,0,0,0,0,0,0,0,13,1,good,fair,0,433,1
2014-01-21,13646,2014,1,21,3,0,0,0,0,0,0,0,0,0,0,0,12,-4,good,good,0,287,1
2014-01-23,15762,2014,1,23,5,0,0,0,0,0,0,0,0,0,0,0,17,3,good,good,0,297,0
2014-01-02,12956,2014,1,2,5,0,0,0,0,0,0,0,0,0,0,0,16,1,good,good,0,296,1
2014-01-25,21113,2014,1,25,7,0,0,0,0,0,0,0,0,0,0,0,14,4,good,fair,0,353,1
2014-01-04,16942,2014,1,4,7,0,0,0,0,0,0,0,0,0,0,0,14,-2,good,good,0,328,0
2014-01-30,12051,2014,1,30,5,0,0,0,0,0,0,0,0,0,0,0,16,7,good,good,0,208,1
2014-01-07,13083,2014,1,7,3,0,0,0,0,0,0,0,0,0,0,0,7,2,little_trouble,little_trouble,0,249,1
2014-02-06,17961,2014,2,6,5,1,0,0,0,0,0,0,0,0,0,0,2,0,small_trouble,little_trouble,0,314,1
2014-02-08,20807,2014,2,8,7,0,0,0,0,0,0,0,0,0,0,1,4,-1,little_trouble,med_trouble,0,269,1
2014-02-10,17973,2014,2,10,2,0,0,0,0,0,0,0,0,0,0,0,3,-6,fair,good,0,276,1
2014-01-11,19201,2014,1,11,7,0,0,0,0,0,0,0,0,0,0,0,6,1,little_trouble,good,0,357,1
2014-02-15,24617,2014,2,15,7,0,0,0,0,0,0,0,0,0,0,0,9,3,good,little_trouble,0,376,0
2014-01-14,14567,2014,1,14,3,0,0,0,0,0,0,0,0,0,0,0,11,-2,good,good,0,280,1
2014-01-16,17787,2014,1,16,5,0,0,0,0,0,0,0,0,0,0,0,11,-1,fair,good,0,278,0
2014-01-22,1536,2014,1,22,4,0,0,0,0,0,0,0,0,0,0,0,14,0,good,good,0,274,1
2014-01-01,34045,2014,1,1,4,0,1,0,0,0,0,0,0,0,0,0,17,0,good,good,0,413,0
2014-01-24,17266,2014,1,24,6,0,0,0,0,0,0,0,0,0,0,0,20,6,good,good,0,354,1
2014-01-26,19542,2014,1,26,1,0,0,0,0,0,0,0,0,0,0,1,14,1,good,good,0,351,1
2014-01-03,14005,2014,1,3,6,0,0,0,0,0,0,0,0,0,0,0,16,-3,good,good,0,332,1
2014-01-28,25669,2014,1,28,3,0,0,0,0,0,0,0,0,0,0,0,12,6,little_trouble,little_trouble,0,275,1
2014-01-29,20320,2014,1,29,4,0,0,0,0,0,0,0,0,0,0,0,13,4,good,good,0,263,1
2014-02-01,25229,2014,2,1,7,1,0,0,0,0,0,0,0,0,0,0,23,10,good,good,0,230,1
2014-01-06,10899,2014,1,6,2,0,0,0,0,0,0,0,0,0,0,0,13,4,good,little_trouble,0,237,1
2014-02-02,19236,2014,2,2,1,1,0,0,0,0,0,0,0,0,0,0,19,8,good,good,0,232,1
2014-02-03,20260,2014,2,3,2,1,0,0,0,0,0,0,0,0,0,0,10,4,fair,fair,0,264,1
2014-02-04,18028,2014,2,4,3,1,0,0,0,0,0,0,0,0,0,1,6,2,fair,little_trouble,0,314,1
2014-02-07,19722,2014,2,7,6,0,0,0,0,0,0,0,0,0,0,0,2,-1,small_trouble,good,0,282,1
2014-01-09,13223,2014,1,9,5,0,0,0,0,0,0,0,0,0,0,0,10,-2,good,fair,0,254,1
2014-02-09,20877,2014,2,9,1,0,0,0,0,0,0,0,0,0,0,0,1,-4,small_trouble,good,0,284,1
2014-01-10,16782,2014,1,10,6,0,0,0,0,0,0,0,0,0,0,0,8,2,fair,little_trouble,0,293,1
2014-02-11,17775,2014,2,11,3,0,0,0,0,0,0,0,0,0,0,0,4,-4,good,good,0,292,1
2014-02-12,18000,2014,2,12,4,0,0,0,0,0,0,0,0,0,0,0,4,-3,fair,fair,0,284,1
2014-02-13,18846,2014,2,13,5,0,0,0,0,0,0,0,0,0,0,0,4,-3,small_trouble,good,0,295,0
2014-01-12,22757,2014,1,12,1,0,0,0,0,0,0,0,0,0,0,0,10,-1,good,good,0,437,0
2014-02-14,28375,2014,2,14,6,0,0,0,0,0,0,0,0,0,0,0,7,-2,good,good,0,558,1
2014-01-13,11114,2014,1,13,2,0,0,0,0,0,0,0,0,0,0,0,10,-3,good,good,0,253,1
2014-02-16,24295,2014,2,16,1,0,0,0,0,0,0,0,0,0,0,0,6,2,fair,little_trouble,0,426,1
2014-02-17,13850,2014,2,17,2,0,0,0,0,0,0,0,0,0,0,0,5,0,little_trouble,little_trouble,0,261,1
2018-02-22,26491,2018,2,22,5,0,0,0,0,0,0,0,0,0,0,0,15,2,good,little_trouble,0,450,0
2018-02-27,10777,2018,2,27,3,0,0,0,0,0,0,0,0,0,0,0,12,8,small_trouble,little_trouble,0,336,1
2018-02-24,24248,2018,2,24,7,0,0,0,0,0,0,0,0,0,0,1,15,4,little_trouble,good,0,466,0
2018-03-10,25372,2018,3,10,7,0,0,0,0,0,0,0,0,0,0,0,18,8,good,good,0,560,1
2018-03-14,8977,2018,3,14,4,0,0,0,0,0,0,0,0,0,0,0,22,13,small_trouble,little_trouble,0,334,0
2018-03-01,12264,2018,3,1,5,0,0,0,0,0,0,0,0,0,0,0,17,8,little_trouble,little_trouble,0,364,1
2018-03-09,14794,2018,3,9,6,0,0,0,0,0,0,0,0,0,0,0,16,4,good,good,0,410,1
2018-03-12,10615,2018,3,12,2,0,0,0,0,0,0,0,0,0,0,0,22,12,good,good,0,338,1
2018-03-13,10040,2018,3,13,3,0,0,0,0,0,0,0,0,0,0,0,22,12,good,small_trouble,0,318,0
2018-02-07,15368,2018,2,7,4,0,0,0,0,0,0,0,0,0,0,0,10,-3,good,good,0,401,1
2018-03-15,9424,2018,3,15,5,0,0,0,0,0,0,0,0,0,0,0,23,8,good,little_trouble,0,352,1
2018-02-28,14620,2018,2,28,4,0,0,0,0,0,0,0,0,0,0,0,18,7,good,good,0,391,0
2018-02-25,25635,2018,2,25,1,0,0,0,0,0,0,0,0,0,0,0,15,4,good,good,0,504,1
2018-02-26,12985,2018,2,26,2,0,0,0,0,0,0,0,0,0,0,0,17,6,good,fair,0,373,1
2018-02-08,16147,2018,2,8,5,0,0,0,0,0,0,0,0,0,0,0,10,3,good,good,0,415,1
2018-03-11,24400,2018,3,11,1,0,0,0,0,0,0,0,0,0,0,0,20,8,good,good,0,568,1
2018-02-23,23501,2018,2,23,6,0,0,0,0,0,0,0,0,0,0,0,15,6,fair,little_trouble,0,429,0
2018-02-06,15595,2018,2,6,3,0,0,0,0,0,0,0,0,0,0,0,10,-5,good,good,0,394,1
2018-01-03,9891,2018,1,3,4,0,0,0,0,0,0,0,0,0,0,0,6,0,small_trouble,small_trouble,0,325,0
2018-01-04,11942,2018,1,4,5,0,0,0,0,0,0,0,0,0,0,0,1,-2,med_trouble,small_trouble,0,325,1
2018-01-12,14507,2018,1,12,6,0,0,0,0,0,0,0,0,0,0,0,10,-3,good,good,0,368,1
2018-01-20,20653,2018,1,20,7,0,0,0,0,0,0,0,0,0,0,0,9,4,fair,little_trouble,0,534,1
2018-01-08,10832,2018,1,8,2,0,0,0,0,0,0,0,0,0,0,0,4,-7,good,good,0,405,1
2018-01-17,9831,2018,1,17,4,0,0,0,0,0,0,0,0,0,0,0,12,1,good,good,0,346,1
2018-01-16,9168,2018,1,16,3,0,0,0,0,0,0,0,0,0,0,0,9,2,little_trouble,good,0,341,1
2018-01-24,13348,2018,1,24,4,0,0,0,0,0,0,0,0,0,0,0,4,-1,little_trouble,,0,362,1
2018-01-23,10296,2018,1,23,3,0,0,0,0,0,0,0,0,0,0,0,9,3,good,little_trouble,0,342,1
2018-02-05,15602,2018,2,5,2,0,0,0,0,0,0,0,0,0,0,0,8,-5,good,good,0,384,1
2018-01-02,10882,2018,1,2,3,0,0,0,0,0,0,0,0,0,0,0,9,4,little_trouble,little_trouble,0,343,1
2018-01-18,8929,2018,1,18,5,0,0,0,0,0,0,0,0,0,0,0,8,3,fair,little_trouble,0,352,1
2018-01-05,13589,2018,1,5,6,0,0,0,0,0,0,0,0,0,0,0,1,-2,fair,little_trouble,0,375,0
2018-01-06,20016,2018,1,6,7,0,0,0,0,0,0,0,0,0,0,0,1,-1,little_trouble,little_trouble,0,493,1
2018-01-19,13154,2018,1,19,6,0,0,0,0,0,0,0,0,0,0,0,9,4,fair,fair,0,384,1
2018-01-09,9134,2018,1,9,3,0,0,0,0,0,0,0,0,0,0,0,7,-6,good,good,0,329,1
2018-01-10,9290,2018,1,10,4,0,0,0,0,0,0,0,0,0,0,0,11,-6,good,good,0,331,1
2018-01-07,20453,2018,1,7,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,little_trouble,small_trouble,0,563,1
2018-01-25,18325,2018,1,25,5,0,0,0,0,0,0,0,0,0,0,0,0,-3,med_trouble,small_trouble,0,348,0
2018-01-11,9498,2018,1,11,5,0,0,0,0,0,0,0,0,0,0,0,11,-6,good,good,0,322,1
2018-01-21,22463,2018,1,21,1,0,0,0,0,0,0,0,0,0,0,0,8,0,little_trouble,good,0,547,1
2018-01-13,20992,2018,1,13,7,0,0,0,0,0,0,0,0,0,0,0,9,0,good,good,0,471,0
2018-01-14,21987,2018,1,14,1,0,0,0,0,0,0,0,0,0,0,0,13,2,good,good,0,533,1
2018-01-22,10662,2018,1,22,2,0,0,0,0,0,0,0,0,0,0,0,10,1,good,good,0,341,1
2018-01-15,9390,2018,1,15,2,0,0,0,0,0,0,0,0,0,0,0,14,0,fair,little_trouble,0,319,1
2017-12-02,23703,2017,12,2,7,0,0,0,0,0,0,0,0,0,0,0,13,6,good,good,0,552,1
2017-12-05,8350,2017,12,5,3,0,0,0,0,0,0,0,0,0,0,0,12,1,good,good,0,345,0
2017-12-13,8909,2017,12,13,4,0,0,0,0,0,0,0,0,0,0,0,8,4,little_trouble,little_trouble,0,330,1
2017-11-13,7922,2017,11,13,2,0,0,0,0,0,0,0,0,0,0,0,15,9,fair,fair,0,292,1
2017-12-03,28065,2017,12,3,1,0,0,0,0,0,0,0,0,0,0,0,14,4,little_trouble,good,0,580,1
2017-11-01,11769,2017,11,1,4,0,0,0,0,0,0,0,0,0,0,0,22,9,good,good,0,317,0
2017-12-07,10009,2017,12,7,5,0,0,0,0,0,0,0,0,0,0,0,12,0,good,good,0,342,1
2017-11-19,28722,2017,11,19,1,0,0,0,0,0,0,0,0,0,0,0,9,5,good,little_trouble,0,619,1
2017-12-11,12183,2017,12,11,2,0,0,0,0,0,0,0,0,0,0,0,14,0,good,good,0,322,1
2017-12-01,20329,2017,12,1,6,0,0,0,0,0,0,0,0,0,0,0,10,4,good,good,0,445,1
2017-12-12,9705,2017,12,12,3,0,0,0,0,0,0,0,0,0,0,0,13,2,good,good,0,354,0
2017-11-30,94679,2017,11,30,5,0,0,0,0,0,0,0,0,0,0,0,8,4,little_trouble,good,0,389,1
2017-12-06,9099,2017,12,6,4,0,0,0,0,0,0,0,0,0,0,0,13,2,good,good,0,328,0
2017-11-28,17853,2017,11,28,3,0,0,0,0,0,0,0,0,0,0,0,16,8,little_trouble,little_trouble,0,325,1
2017-11-15,10326,2017,11,15,4,0,0,0,0,0,0,0,0,0,0,0,19,11,good,fair,0,308,1
2017-11-16,11162,2017,11,16,5,0,0,0,0,0,0,0,0,0,0,0,18,14,little_trouble,little_trouble,0,314,1
2017-11-17,15953,2017,11,17,6,0,0,0,0,0,0,0,0,0,0,0,17,8,little_trouble,little_trouble,0,397,1
2017-12-08,13558,2017,12,8,6,0,0,0,0,0,0,0,0,0,0,0,11,0,good,good,0,402,1
2017-11-18,27531,2017,11,18,7,0,0,0,0,0,0,0,0,0,0,0,10,4,good,good,0,624,1
2017-12-09,26377,2017,12,9,7,0,0,0,0,0,0,0,0,0,0,0,13,1,good,good,0,578,1
2017-12-04,9429,2017,12,4,2,0,0,0,0,0,0,0,0,0,0,0,13,2,good,good,0,325,1
2017-12-10,23823,2017,12,10,1,0,0,0,0,0,0,0,0,0,0,0,13,-1,good,good,0,615,1
2017-11-20,0,2017,11,20,2,0,0,0,0,0,0,0,0,0,0,0,12,4,good,good,0,328,1
2017-11-22,9301,2017,11,22,4,0,0,0,0,0,0,0,0,0,0,0,13,4,good,good,0,386,1
2017-12-14,10518,2017,12,14,5,0,0,0,0,0,0,0,0,0,0,0,7,3,little_trouble,little_trouble,0,337,0
2017-11-27,12999,2017,11,27,2,0,0,0,0,0,0,0,0,0,0,0,17,6,good,good,0,338,1
2017-11-21,15908,2017,11,21,3,0,0,0,0,0,0,0,0,0,0,0,13,6,fair,good,0,327,0
2017-11-29,15649,2017,11,29,4,0,0,0,0,0,0,0,0,0,0,0,14,4,little_trouble,little_trouble,0,363,1
2017-11-14,9632,2017,11,14,3,0,0,0,0,0,0,0,0,0,0,0,18,8,good,good,0,309,1
2017-10-11,10934,2017,10,11,4,0,0,0,0,0,0,0,0,0,0,0,16,12,little_trouble,little_trouble,0,288,0
2017-10-29,20693,2017,10,29,1,0,0,0,0,0,0,0,0,0,0,0,19,8,good,good,0,520,1
2017-10-21,22272,2017,10,21,7,0,0,0,0,0,0,0,0,0,0,0,22,11,good,good,0,530,1
2017-09-16,19197,2017,9,16,7,0,0,0,0,0,0,0,0,0,0,0,30,19,good,good,0,491,1
2017-10-26,11302,2017,10,26,5,0,0,0,0,0,0,0,0,0,0,0,23,14,good,good,0,303,1
2017-09-17,29349,2017,9,17,1,0,0,0,0,0,0,0,0,0,0,0,29,20,good,good,0,527,1
2017-09-20,11901,2017,9,20,4,0,0,0,0,0,0,0,0,0,0,0,26,20,good,good,0,303,1
2017-09-18,11162,2017,9,18,2,0,0,0,0,0,0,0,0,0,0,0,30,21,good,small_trouble,0,269,1
2017-09-19,12583,2017,9,19,3,0,0,0,0,0,0,0,0,0,0,0,25,20,med_trouble,little_trouble,0,302,1
2017-09-13,12477,2017,9,13,4,0,0,0,0,0,0,0,0,0,0,0,31,20,good,good,0,299,1
2017-09-12,19413,2017,9,12,3,0,0,0,0,0,0,0,0,0,0,0,30,20,good,good,0,296,1
2017-10-25,8926,2017,10,25,4,0,0,0,0,0,0,0,0,0,0,0,20,13,good,good,0,285,1
2017-10-31,10165,2017,10,31,3,0,0,0,0,0,0,0,0,0,0,0,20,8,good,good,0,328,1
2017-10-08,23597,2017,10,8,1,0,0,0,0,0,0,1,0,0,0,0,30,21,good,good,0,421,1
2017-10-10,10478,2017,10,10,3,0,0,0,0,0,0,0,0,0,0,0,24,15,good,little_trouble,0,300,1
2017-10-16,10094,2017,10,16,2,0,0,0,0,0,0,0,0,0,0,0,16,14,little_trouble,little_trouble,0,297,1
2017-10-18,8486,2017,10,18,4,0,0,0,0,0,0,0,0,0,0,0,17,13,fair,little_trouble,0,303,0
2017-10-23,9082,2017,10,23,2,0,0,0,0,0,0,0,0,0,0,0,20,12,good,good,0,282,1
2017-10-20,15888,2017,10,20,6,0,0,0,0,0,0,0,0,0,0,0,21,12,good,good,0,408,1
2017-09-21,12970,2017,9,21,5,0,0,0,0,0,0,0,0,0,0,0,26,20,little_trouble,good,0,295,1
2017-10-22,21874,2017,10,22,1,0,0,0,0,0,0,0,0,0,0,0,22,13,fair,fair,0,541,0
2017-10-19,9856,2017,10,19,5,0,0,0,0,0,0,0,0,0,0,0,19,12,little_trouble,good,0,305,0
2017-10-24,9155,2017,10,24,3,0,0,0,0,0,0,0,0,0,0,0,22,12,good,good,0,287,1
2017-10-17,9615,2017,10,17,3,0,0,0,0,0,0,0,0,0,0,0,17,13,little_trouble,little_trouble,0,295,1
2017-10-30,9389,2017,10,30,2,0,0,0,0,0,0,0,0,0,0,0,18,7,good,good,0,313,1
2017-10-09,9892,2017,10,9,2,0,0,0,0,0,0,0,0,0,0,0,31,21,good,good,0,258,1
2017-10-28,23688,2017,10,28,7,0,0,0,0,0,0,0,0,0,0,0,24,11,good,good,0,458,1
2017-09-15,19197,2017,9,15,6,0,0,0,0,0,0,0,0,0,0,0,30,19,good,good,0,372,1
2017-10-12,12963,2017,10,12,5,0,0,0,0,0,0,0,0,0,0,0,14,12,small_trouble,fair,0,326,1
2017-10-27,13722,2017,10,27,6,0,0,0,0,0,0,0,0,0,0,0,24,12,good,good,0,339,1
2017-10-13,17129,2017,10,13,6,0,0,0,0,0,0,0,0,0,0,0,18,14,little_trouble,little_trouble,0,353,1
2017-09-14,13280,2017,9,14,5,0,0,0,0,0,0,0,0,0,0,0,30,20,good,good,0,299,0
2017-10-14,25796,2017,10,14,7,0,0,0,0,0,0,0,0,0,0,0,20,15,fair,fair,0,524,1
2017-10-15,25890,2017,10,15,1,0,0,0,0,0,0,0,0,0,0,0,19,14,fair,little_trouble,0,513,1
2017-07-27,21897,2017,7,27,5,0,0,0,0,0,0,0,0,0,0,0,40,29,good,good,0,419,1
2017-07-25,20475,2017,7,25,3,0,0,0,0,0,0,0,0,0,0,0,39,29,good,good,0,392,1
2017-08-29,17552,2017,8,29,3,0,0,0,0,0,0,0,0,0,0,0,33,23,little_trouble,little_trouble,0,384,1
2017-09-05,18420,2017,9,5,3,0,0,0,0,0,0,0,0,0,0,0,28,22,good,little_trouble,0,289,1
2017-08-22,17410,2017,8,22,3,0,0,0,0,0,0,0,0,0,0,0,35,27,good,good,0,374,1
2017-08-19,25058,2017,8,19,7,0,0,0,0,0,0,0,0,0,0,0,35,27,good,little_trouble,0,476,1
2017-08-20,28912,2017,8,20,1,0,0,0,0,0,0,0,0,0,0,0,34,26,little_trouble,little_trouble,0,546,1
2017-07-26,22694,2017,7,26,4,0,0,0,0,0,0,0,0,0,0,0,40,29,good,good,0,407,1
2017-09-01,18185,2017,9,1,6,0,0,0,0,0,0,0,0,0,0,0,25,21,little_trouble,little_trouble,0,350,1
2017-08-31,27131,2017,8,31,5,0,0,0,0,0,0,0,0,0,0,0,26,20,good,fair,0,444,1
2017-08-30,44514,2017,8,30,4,0,0,0,0,0,0,0,0,0,0,0,27,21,good,good,0,365,1
2017-09-11,11318,2017,9,11,2,0,0,0,0,0,0,0,0,0,0,0,28,20,good,good,0,288,1
2017-07-22,28520,2017,7,22,7,0,0,0,0,0,0,0,0,0,0,0,38,28,good,good,0,495,0
2017-09-09,29932,2017,9,9,7,0,0,0,0,0,0,0,0,0,0,0,32,24,little_trouble,little_trouble,0,504,1
2017-09-08,18963,2017,9,8,6,0,0,0,0,0,0,0,0,0,0,0,32,23,good,good,0,358,1
2017-08-14,17643,2017,8,14,2,0,0,0,0,0,0,0,0,0,0,0,30,24,little_trouble,good,0,375,1
2017-08-23,18082,2017,8,23,4,0,0,0,0,0,0,0,0,0,0,0,36,28,good,good,0,377,1
2017-08-24,18850,2017,8,24,5,0,0,0,0,0,0,0,0,0,0,0,36,27,good,good,0,374,1
2017-07-24,22886,2017,7,24,2,0,0,0,0,0,0,0,0,0,0,0,39,29,good,good,0,407,1
2017-09-02,23454,2017,9,2,7,0,0,0,0,0,0,0,0,0,0,0,24,21,little_trouble,little_trouble,0,473,0
2017-09-04,12049,2017,9,4,2,0,0,0,0,0,0,0,0,0,0,0,26,20,little_trouble,good,0,298,1
2017-09-03,26451,2017,9,3,1,0,0,0,0,0,0,0,0,0,0,0,23,20,little_trouble,fair,0,551,1
2017-09-06,13166,2017,9,6,4,0,0,0,0,0,0,0,0,0,0,0,26,20,little_trouble,good,0,303,1
2017-08-15,17035,2017,8,15,3,0,0,0,0,0,0,0,0,0,0,0,32,25,good,little_trouble,0,407,1
2017-09-07,15442,2017,9,7,5,0,0,0,0,0,0,0,0,0,0,0,30,21,good,good,0,317,1
2017-08-16,19044,2017,8,16,4,0,0,0,0,0,0,0,0,0,0,0,32,25,little_trouble,little_trouble,0,388,1
2017-08-17,18033,2017,8,17,5,0,0,0,0,0,0,0,0,0,0,0,32,25,little_trouble,little_trouble,0,407,1
